API Endpoint Name,Column Name,DataType,Nullable,MaxLength,Scale,Annotations.NAV.LabelId,Annotations.NAV.NavType,Annotations.NAV.AllowEditOnCreate,Annotations.NAV.AllowEdit
workflowSalesDocumentsworkflowSalesDocumentLines,whseOutstandingQtyBase,Edm.Decimal,,,Variable,Whse. Outstanding Qty. (Base),NAV.NavType/Real,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,completelyShipped,Edm.Boolean,,,,Completely Shipped,NAV.NavType/Bool,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,requestedDeliveryDate,Edm.Date,,,,Requested Delivery Date,NAV.NavType/Date,,
workflowSalesDocumentsworkflowSalesDocumentLines,promisedDeliveryDate,Edm.Date,,,,Promised Delivery Date,NAV.NavType/Date,,
workflowSalesDocumentsworkflowSalesDocumentLines,shippingTime,Edm.String,,,,Shipping Time,NAV.NavType/String,,
workflowSalesDocumentsworkflowSalesDocumentLines,outboundWhseHandlingTime,Edm.String,,,,Outbound Whse. Handling Time,NAV.NavType/String,,
workflowSalesDocumentsworkflowSalesDocumentLines,plannedDeliveryDate,Edm.Date,,,,Planned Delivery Date,NAV.NavType/Date,,
workflowSalesDocumentsworkflowSalesDocumentLines,plannedShipmentDate,Edm.Date,,,,Planned Shipment Date,NAV.NavType/Date,,
workflowSalesDocumentsworkflowSalesDocumentLines,shippingAgentCode,Edm.String,,10,,Shipping Agent Code,NAV.NavType/String,,
workflowSalesDocumentsworkflowSalesDocumentLines,shippingAgentServiceCode,Edm.String,,10,,Shipping Agent Service Code,NAV.NavType/String,,
workflowSalesDocumentsworkflowSalesDocumentLines,allowItemChargeAssignment,Edm.Boolean,,,,Allow Item Charge Assignment,NAV.NavType/Bool,,
workflowSalesDocumentsworkflowSalesDocumentLines,qtyToAssign,Edm.Decimal,,,Variable,Qty. to Assign,NAV.NavType/Real,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,qtyAssigned,Edm.Decimal,,,Variable,Qty. Assigned,NAV.NavType/Real,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,returnQtyToReceive,Edm.Decimal,,,Variable,Return Qty. to Receive,NAV.NavType/Real,,
workflowSalesDocumentsworkflowSalesDocumentLines,returnQtyToReceiveBase,Edm.Decimal,,,Variable,Return Qty. to Receive (Base),NAV.NavType/Real,,
workflowSalesDocumentsworkflowSalesDocumentLines,returnQtyRcdNotInvd,Edm.Decimal,,,Variable,Return Qty. Rcd. Not Invd.,NAV.NavType/Real,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,retQtyRcdNotInvdBase,Edm.Decimal,,,Variable,Ret. Qty. Rcd. Not Invd.(Base),NAV.NavType/Real,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,returnRcdNotInvd,Edm.Decimal,,,Variable,Return Rcd. Not Invd.,NAV.NavType/Real,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,returnRcdNotInvdLcy,Edm.Decimal,,,Variable,Return Rcd. Not Invd. (LCY),NAV.NavType/Real,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,returnQtyReceived,Edm.Decimal,,,Variable,Return Qty. Received,NAV.NavType/Real,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,returnQtyReceivedBase,Edm.Decimal,,,Variable,Return Qty. Received (Base),NAV.NavType/Real,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,applFromItemEntry,Edm.Int32,,,,Appl.-from Item Entry,NAV.NavType/Int,,
workflowSalesDocumentsworkflowSalesDocumentLines,bomItemNumber,Edm.String,,20,,BOM Item No.,NAV.NavType/String,,
workflowSalesDocumentsworkflowSalesDocumentLines,returnReceiptNumber,Edm.String,,20,,Return Receipt No.,NAV.NavType/String,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,returnReceiptLineNumber,Edm.Int32,,,,Return Receipt Line No.,NAV.NavType/Int,FALSE,FALSE
workflowSalesDocumentsworkflowSalesDocumentLines,returnReasonCode,Edm.String,,10,,Return Reason Code,NAV.NavType/String,,
workflowSalesDocumentsworkflowSalesDocumentLines,allowLineDisc,Edm.Boolean,,,,Allow Line Disc.,NAV.NavType/Bool,,
workflowSalesDocumentsworkflowSalesDocumentLines,customerDiscGroup,Edm.String,,20,,Customer Disc. Group,NAV.NavType/String,,
workflowSalesDocumentsworkflowSalesDocumentLines,subtype,Edm.String,,,,Subtype,NAV.NavType/String,,
workflowSalesDocumentsworkflowSalesDocumentLines,priceDescription,Edm.String,,80,,Price description,NAV.NavType/String,,
workflowVendors,id,Edm.Guid,FALSE,,,Id,NAV.NavType/Guid,,FALSE
workflowVendors,number,Edm.String,,20,,No.,NAV.NavType/String,,
workflowVendors,name,Edm.String,,100,,Name,NAV.NavType/String,,
workflowVendors,searchName,Edm.String,,100,,Search Name,NAV.NavType/String,,
workflowVendors,name2,Edm.String,,50,,Name 2,NAV.NavType/String,,
workflowVendors,address,Edm.String,,100,,Address,NAV.NavType/String,,
workflowVendors,address2,Edm.String,,50,,Address 2,NAV.NavType/String,,
workflowVendors,city,Edm.String,,30,,City,NAV.NavType/String,,
workflowVendors,contact,Edm.String,,100,,Contact,NAV.NavType/String,,
workflowVendors,phoneNumber,Edm.String,,30,,Phone No.,NAV.NavType/String,,
workflowVendors,telexNumber,Edm.String,,20,,Telex No.,NAV.NavType/String,,
workflowVendors,ourAccountNumber,Edm.String,,20,,Our Account No.,NAV.NavType/String,,
workflowVendors,territoryCode,Edm.String,,10,,Territory Code,NAV.NavType/String,,
workflowVendors,globalDimension1Code,Edm.String,,20,,Global Dimension 1 Code,NAV.NavType/String,,
workflowVendors,globalDimension2Code,Edm.String,,20,,Global Dimension 2 Code,NAV.NavType/String,,
workflowVendors,budgetedAmount,Edm.Decimal,,,Variable,Budgeted Amount,NAV.NavType/Real,,
workflowVendors,vendorPostingGroup,Edm.String,,20,,Vendor Posting Group,NAV.NavType/String,,
workflowVendors,currencyCode,Edm.String,,10,,Currency Code,NAV.NavType/String,,
workflowVendors,languageCode,Edm.String,,10,,Language Code,NAV.NavType/String,,
workflowVendors,statisticsGroup,Edm.Int32,,,,Statistics Group,NAV.NavType/Int,,
workflowVendors,paymentTermsCode,Edm.String,,10,,Payment Terms Code,NAV.NavType/String,,
workflowVendors,finChargeTermsCode,Edm.String,,10,,Fin. Charge Terms Code,NAV.NavType/String,,
workflowVendors,purchaserCode,Edm.String,,20,,Purchaser Code,NAV.NavType/String,,
workflowVendors,shipmentMethodCode,Edm.String,,10,,Shipment Method Code,NAV.NavType/String,,
workflowVendors,shippingAgentCode,Edm.String,,10,,Shipping Agent Code,NAV.NavType/String,,
workflowVendors,invoiceDiscCode,Edm.String,,20,,Invoice Disc. Code,NAV.NavType/String,,
workflowVendors,countryRegionCode,Edm.String,,10,,Country/Region Code,NAV.NavType/String,,
workflowVendors,comment,Edm.Boolean,,,,Comment,NAV.NavType/Bool,FALSE,FALSE
workflowVendors,blocked,Edm.String,,,,Blocked,NAV.NavType/String,,
workflowVendors,payToVendorNumber,Edm.String,,20,,Pay-to Vendor No.,NAV.NavType/String,,
workflowVendors,priority,Edm.Int32,,,,Priority,NAV.NavType/Int,,
workflowVendors,paymentMethodCode,Edm.String,,10,,Payment Method Code,NAV.NavType/String,,
workflowVendors,lastModifiedDateTime,Edm.DateTimeOffset,,,,Last Modified Date Time,NAV.NavType/DateTime,FALSE,FALSE
workflowVendors,lastDateModified,Edm.Date,,,,Last Date Modified,NAV.NavType/Date,FALSE,FALSE
workflowVendors,dateFilter,Edm.String,,,,Date Filter,NAV.NavType/String,,
workflowVendors,globalDimension1Filter,Edm.String,,20,,Global Dimension 1 Filter,NAV.NavType/String,,
workflowVendors,globalDimension2Filter,Edm.String,,20,,Global Dimension 2 Filter,NAV.NavType/String,,
workflowVendors,balance,Edm.Decimal,,,Variable,Balance,NAV.NavType/Real,FALSE,FALSE
workflowVendors,balanceLcy,Edm.Decimal,,,Variable,Balance (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,netChange,Edm.Decimal,,,Variable,Net Change,NAV.NavType/Real,FALSE,FALSE
workflowVendors,netChangeLcy,Edm.Decimal,,,Variable,Net Change (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,purchasesLcy,Edm.Decimal,,,Variable,Purchases (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,invDiscountsLcy,Edm.Decimal,,,Variable,Inv. Discounts (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,pmtDiscountsLcy,Edm.Decimal,,,Variable,Pmt. Discounts (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,balanceDue,Edm.Decimal,,,Variable,Balance Due,NAV.NavType/Real,FALSE,FALSE
workflowVendors,balanceDueLcy,Edm.Decimal,,,Variable,Balance Due (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,payments,Edm.Decimal,,,Variable,Payments,NAV.NavType/Real,FALSE,FALSE
workflowVendors,invoiceAmounts,Edm.Decimal,,,Variable,Invoice Amounts,NAV.NavType/Real,FALSE,FALSE
workflowVendors,crMemoAmounts,Edm.Decimal,,,Variable,Cr. Memo Amounts,NAV.NavType/Real,FALSE,FALSE
workflowVendors,financeChargeMemoAmounts,Edm.Decimal,,,Variable,Finance Charge Memo Amounts,NAV.NavType/Real,FALSE,FALSE
workflowVendors,paymentsLcy,Edm.Decimal,,,Variable,Payments (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,invAmountsLcy,Edm.Decimal,,,Variable,Inv. Amounts (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,crMemoAmountsLcy,Edm.Decimal,,,Variable,Cr. Memo Amounts (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,finChargeMemoAmountsLcy,Edm.Decimal,,,Variable,Fin. Charge Memo Amounts (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,outstandingOrders,Edm.Decimal,,,Variable,Outstanding Orders,NAV.NavType/Real,FALSE,FALSE
workflowVendors,amtRcdNotInvoiced,Edm.Decimal,,,Variable,Amt. Rcd. Not Invoiced,NAV.NavType/Real,FALSE,FALSE
workflowVendors,applicationMethod,Edm.String,,,,Application Method,NAV.NavType/String,,
workflowVendors,pricesIncludingVat,Edm.Boolean,,,,Prices Including VAT,NAV.NavType/Bool,,
workflowVendors,faxNumber,Edm.String,,30,,Fax No.,NAV.NavType/String,,
workflowVendors,telexAnswerBack,Edm.String,,20,,Telex Answer Back,NAV.NavType/String,,
workflowVendors,vatRegistrationNumber,Edm.String,,20,,VAT Registration No.,NAV.NavType/String,,
workflowVendors,genBusPostingGroup,Edm.String,,20,,Gen. Bus. Posting Group,NAV.NavType/String,,
workflowVendors,gln,Edm.String,,13,,GLN,NAV.NavType/String,,
workflowVendors,postCode,Edm.String,,20,,Post Code,NAV.NavType/String,,
workflowVendors,county,Edm.String,,30,,County,NAV.NavType/String,,
workflowVendors,debitAmount,Edm.Decimal,,,Variable,Debit Amount,NAV.NavType/Real,FALSE,FALSE
workflowVendors,creditAmount,Edm.Decimal,,,Variable,Credit Amount,NAV.NavType/Real,FALSE,FALSE
workflowVendors,debitAmountLcy,Edm.Decimal,,,Variable,Debit Amount (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,creditAmountLcy,Edm.Decimal,,,Variable,Credit Amount (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,eMail,Edm.String,,80,,E-Mail,NAV.NavType/String,,
workflowVendors,homePage,Edm.String,,80,,Home Page,NAV.NavType/String,,
workflowVendors,reminderAmounts,Edm.Decimal,,,Variable,Reminder Amounts,NAV.NavType/Real,FALSE,FALSE
workflowVendors,reminderAmountsLcy,Edm.Decimal,,,Variable,Reminder Amounts (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,numberSeries,Edm.String,,20,,No. Series,NAV.NavType/String,FALSE,FALSE
workflowVendors,taxAreaCode,Edm.String,,20,,Tax Area Code,NAV.NavType/String,,
workflowVendors,taxLiable,Edm.Boolean,,,,Tax Liable,NAV.NavType/Bool,,
workflowVendors,vatBusPostingGroup,Edm.String,,20,,VAT Bus. Posting Group,NAV.NavType/String,,
workflowVendors,currencyFilter,Edm.String,,10,,Currency Filter,NAV.NavType/String,,
workflowVendors,outstandingOrdersLcy,Edm.Decimal,,,Variable,Outstanding Orders (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,amtRcdNotInvoicedLcy,Edm.Decimal,,,Variable,Amt. Rcd. Not Invoiced (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,blockPaymentTolerance,Edm.Boolean,,,,Block Payment Tolerance,NAV.NavType/Bool,,
workflowVendors,pmtDiscToleranceLcy,Edm.Decimal,,,Variable,Pmt. Disc. Tolerance (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,pmtToleranceLcy,Edm.Decimal,,,Variable,Pmt. Tolerance (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,icPartnerCode,Edm.String,,20,,IC Partner Code,NAV.NavType/String,,
workflowVendors,refunds,Edm.Decimal,,,Variable,Refunds,NAV.NavType/Real,,
workflowVendors,refundsLcy,Edm.Decimal,,,Variable,Refunds (LCY),NAV.NavType/Real,,
workflowVendors,otherAmounts,Edm.Decimal,,,Variable,Other Amounts,NAV.NavType/Real,,
workflowVendors,otherAmountsLcy,Edm.Decimal,,,Variable,Other Amounts (LCY),NAV.NavType/Real,,
workflowVendors,prepaymentPercent,Edm.Decimal,,,Variable,Prepayment %,NAV.NavType/Real,,
workflowVendors,outstandingInvoices,Edm.Decimal,,,Variable,Outstanding Invoices,NAV.NavType/Real,FALSE,FALSE
workflowVendors,outstandingInvoicesLcy,Edm.Decimal,,,Variable,Outstanding Invoices (LCY),NAV.NavType/Real,FALSE,FALSE
workflowVendors,payToNumberOfArchivedDoc,Edm.Int32,,,,Pay-to No. Of Archived Doc.,NAV.NavType/Int,,
workflowVendors,buyFromNumberOfArchivedDoc,Edm.Int32,,,,Buy-from No. Of Archived Doc.,NAV.NavType/Int,,
workflowVendors,partnerType,Edm.String,,,,Partner Type,NAV.NavType/String,,
workflowVendors,creditorNumber,Edm.String,,20,,Creditor No.,NAV.NavType/String,,
workflowVendors,preferredBankAccountCode,Edm.String,,20,,Preferred Bank Account Code,NAV.NavType/String,,
workflowVendors,cashFlowPaymentTermsCode,Edm.String,,10,,Cash Flow Payment Terms Code,NAV.NavType/String,,
workflowVendors,primaryContactNumber,Edm.String,,20,,Primary Contact No.,NAV.NavType/String,,
workflowVendors,responsibilityCenter,Edm.String,,10,,Responsibility Center,NAV.NavType/String,,
workflowVendors,locationCode,Edm.String,,10,,Location Code,NAV.NavType/String,,
workflowVendors,leadTimeCalculation,Edm.String,,,,Lead Time Calculation,NAV.NavType/String,,
workflowVendors,numberOfPstdReceipts,Edm.Int32,,,,No. of Pstd. Receipts,NAV.NavType/Int,FALSE,FALSE
workflowVendors,numberOfPstdInvoices,Edm.Int32,,,,No. of Pstd. Invoices,NAV.NavType/Int,FALSE,FALSE
workflowVendors,numberOfPstdReturnShipments,Edm.Int32,,,,No. of Pstd. Return Shipments,NAV.NavType/Int,FALSE,FALSE
workflowVendors,numberOfPstdCreditMemos,Edm.Int32,,,,No. of Pstd. Credit Memos,NAV.NavType/Int,FALSE,FALSE
workflowVendors,payToNumberOfOrders,Edm.Int32,,,,Pay-to No. of Orders,NAV.NavType/Int,FALSE,FALSE
workflowVendors,payToNumberOfInvoices,Edm.Int32,,,,Pay-to No. of Invoices,NAV.NavType/Int,FALSE,FALSE
workflowVendors,payToNumberOfReturnOrders,Edm.Int32,,,,Pay-to No. of Return Orders,NAV.NavType/Int,FALSE,FALSE
workflowVendors,payToNumberOfCreditMemos,Edm.Int32,,,,Pay-to No. of Credit Memos,NAV.NavType/Int,FALSE,FALSE
workflowVendors,payToNumberOfPstdReceipts,Edm.Int32,,,,Pay-to No. of Pstd. Receipts,NAV.NavType/Int,FALSE,FALSE
workflowVendors,payToNumberOfPstdInvoices,Edm.Int32,,,,Pay-to No. of Pstd. Invoices,NAV.NavType/Int,FALSE,FALSE
workflowVendors,payToNumberOfPstdReturnS,Edm.Int32,,,,Pay-to No. of Pstd. Return S.,NAV.NavType/Int,FALSE,FALSE
workflowVendors,payToNumberOfPstdCrMemos,Edm.Int32,,,,Pay-to No. of Pstd. Cr. Memos,NAV.NavType/Int,FALSE,FALSE
workflowVendors,numberOfQuotes,Edm.Int32,,,,No. of Quotes,NAV.NavType/Int,FALSE,FALSE
workflowVendors,numberOfBlanketOrders,Edm.Int32,,,,No. of Blanket Orders,NAV.NavType/Int,FALSE,FALSE
workflowVendors,numberOfOrders,Edm.Int32,,,,No. of Orders,NAV.NavType/Int,,
workflowVendors,numberOfInvoices,Edm.Int32,,,,No. of Invoices,NAV.NavType/Int,FALSE,FALSE
workflowVendors,numberOfReturnOrders,Edm.Int32,,,,No. of Return Orders,NAV.NavType/Int,FALSE,FALSE
workflowVendors,numberOfCreditMemos,Edm.Int32,,,,No. of Credit Memos,NAV.NavType/Int,FALSE,FALSE
workflowVendors,numberOfOrderAddresses,Edm.Int32,,,,No. of Order Addresses,NAV.NavType/Int,FALSE,FALSE
workflowVendors,payToNumberOfQuotes,Edm.Int32,,,,Pay-to No. of Quotes,NAV.NavType/Int,FALSE,FALSE
workflowVendors,payToNumberOfBlanketOrders,Edm.Int32,,,,Pay-to No. of Blanket Orders,NAV.NavType/Int,,
workflowVendors,numberOfIncomingDocuments,Edm.Int32,,,,No. of Incoming Documents,NAV.NavType/Int,FALSE,FALSE
workflowVendors,baseCalendarCode,Edm.String,,10,,Base Calendar Code,NAV.NavType/String,,
workflowVendors,documentSendingProfile,Edm.String,,20,,Document Sending Profile,NAV.NavType/String,,
workflowVendors,validateEuVatRegNumber,Edm.Boolean,,,,Validate EU Vat Reg. No.,NAV.NavType/Bool,,
workflowVendors,currencyId,Edm.Guid,,,,Currency Id,NAV.NavType/Guid,,
workflowVendors,paymentTermsId,Edm.Guid,,,,Payment Terms Id,NAV.NavType/Guid,,
workflowVendors,paymentMethodId,Edm.Guid,,,,Payment Method Id,NAV.NavType/Guid,,
workflowWebhookSubscriptions,id,Edm.Guid,FALSE,,,Id,NAV.NavType/Guid,TRUE,
workflowWebhookSubscriptions,notificationUrl,Edm.String,,,,Notification Url,NAV.NavType/String,,
workflowWebhookSubscriptions,conditions,Edm.String,,,,Conditions,NAV.NavType/String,,
workflowWebhookSubscriptions,eventCode,Edm.String,,128,,Event Code,NAV.NavType/String,,
workflowWebhookSubscriptions,clientType,Edm.String,,50,,Client Type,NAV.NavType/String,,
workflowWebhookSubscriptions,clientId,Edm.Guid,,,,Client Id,NAV.NavType/Guid,,
workflowWebhookSubscriptions,enabled,Edm.Boolean,,,,Enabled,NAV.NavType/Bool,,
BankAccount,bankAccountNo,Edm.String,,30,,Bank Account No.,NAV.NavType/String,FALSE,FALSE
BankAccount,name,Edm.String,,100,,Name,NAV.NavType/String,FALSE,FALSE
BankAccount,no,Edm.String,FALSE,20,,No.,NAV.NavType/String,,FALSE
BankAccount,blocked,Edm.Boolean,,,,Blocked,NAV.NavType/Bool,FALSE,FALSE
BankAccountLedgerEntries,Entry_No,Edm.Int32,FALSE,,,Entry No.,NAV.NavType/Int,,FALSE
BankAccountLedgerEntries,Transaction_No,Edm.Int32,,,,Transaction No.,NAV.NavType/Int,FALSE,FALSE
BankAccountLedgerEntries,Bank_Account_No,Edm.String,,20,,Bank Account No.,NAV.NavType/String,FALSE,FALSE
BankAccountLedgerEntries,Posting_Date,Edm.Date,,,,Posting Date,NAV.NavType/Date,FALSE,FALSE
BankAccountLedgerEntries,Document_Date,Edm.Date,,,,Document Date,NAV.NavType/Date,FALSE,FALSE
BankAccountLedgerEntries,Document_Type,Edm.String,,4,,Document Type,NAV.NavType/String,FALSE,FALSE
BankAccountLedgerEntries,Document_No,Edm.String,,20,,Document No.,NAV.NavType/String,FALSE,FALSE
BankAccountLedgerEntries,Source_Code,Edm.String,,10,,Source Code,NAV.NavType/String,FALSE,FALSE
BankAccountLedgerEntries,Reason_Code,Edm.String,,10,,Reason Code,NAV.NavType/String,FALSE,FALSE
BankAccountLedgerEntries,Open,Edm.Boolean,,,,Open,NAV.NavType/Bool,FALSE,FALSE
BankAccountLedgerEntries,Currency_Code,Edm.String,,10,,Currency Code,NAV.NavType/String,FALSE,FALSE
BankAccountLedgerEntries,Amount,Edm.Decimal,,,Variable,Amount,NAV.NavType/Real,FALSE,FALSE
BankAccountLedgerEntries,Debit_Amount,Edm.Decimal,,,Variable,Debit Amount,NAV.NavType/Real,FALSE,FALSE
BankAccountLedgerEntries,Credit_Amount,Edm.Decimal,,,Variable,Credit Amount,NAV.NavType/Real,FALSE,FALSE
BankAccountLedgerEntries,Remaining_Amount,Edm.Decimal,,,Variable,Remaining Amount,NAV.NavType/Real,FALSE,FALSE
BankAccountLedgerEntries,Amount_LCY,Edm.Decimal,,,Variable,Amount (LCY),NAV.NavType/Real,FALSE,FALSE
BankAccountLedgerEntries,Debit_Amount_LCY,Edm.Decimal,,,Variable,Debit Amount (LCY),NAV.NavType/Real,FALSE,FALSE
BankAccountLedgerEntries,Credit_Amount_LCY,Edm.Decimal,,,Variable,Credit Amount (LCY),NAV.NavType/Real,FALSE,FALSE
BankAccountLedgerEntries,Dimension_Set_ID,Edm.Int32,,,,Dimension Set ID,NAV.NavType/Int,FALSE,FALSE
BankAccountLedgerEntries,Bank_Account_Name,Edm.String,,100,,Name,NAV.NavType/String,FALSE,FALSE
BankAccountLedgerEntries,AuxiliaryIndex1,Edm.String,FALSE,20,,No.,NAV.NavType/String,,FALSE
Cust_LedgerEntries,Entry_No,Edm.Int32,FALSE,,,Entry No.,NAV.NavType/Int,,FALSE
Cust_LedgerEntries,Transaction_No,Edm.Int32,,,,Transaction No.,NAV.NavType/Int,FALSE,FALSE
Cust_LedgerEntries,Customer_No,Edm.String,,20,,Customer No.,NAV.NavType/String,FALSE,FALSE
Cust_LedgerEntries,Posting_Date,Edm.Date,,,,Posting Date,NAV.NavType/Date,FALSE,FALSE
Cust_LedgerEntries,Due_Date,Edm.Date,,,,Due Date,NAV.NavType/Date,FALSE,FALSE
Cust_LedgerEntries,Pmt_Discount_Date,Edm.Date,,,,Pmt. Discount Date,NAV.NavType/Date,FALSE,FALSE
Cust_LedgerEntries,Document_Date,Edm.Date,,,,Document Date,NAV.NavType/Date,FALSE,FALSE
Cust_LedgerEntries,Document_Type,Edm.String,,4,,Document Type,NAV.NavType/String,FALSE,FALSE
Cust_LedgerEntries,Document_No,Edm.String,,20,,Document No.,NAV.NavType/String,FALSE,FALSE
Cust_LedgerEntries,Salesperson_Code,Edm.String,,20,,Salesperson Code,NAV.NavType/String,FALSE,FALSE
Cust_LedgerEntries,Source_Code,Edm.String,,10,,Source Code,NAV.NavType/String,FALSE,FALSE
Cust_LedgerEntries,Reason_Code,Edm.String,,10,,Reason Code,NAV.NavType/String,FALSE,FALSE
Cust_LedgerEntries,IC_Partner_Code,Edm.String,,20,,IC Partner Code,NAV.NavType/String,FALSE,FALSE
Cust_LedgerEntries,Open,Edm.Boolean,,,,Open,NAV.NavType/Bool,FALSE,FALSE
Cust_LedgerEntries,Currency_Code,Edm.String,,10,,Currency Code,NAV.NavType/String,FALSE,FALSE
Cust_LedgerEntries,Dimension_Set_ID,Edm.Int32,,,,Dimension Set ID,NAV.NavType/Int,FALSE,FALSE
Cust_LedgerEntries,Amount,Edm.Decimal,,,Variable,Amount,NAV.NavType/Real,FALSE,FALSE
Cust_LedgerEntries,Debit_Amount,Edm.Decimal,,,Variable,Debit Amount,NAV.NavType/Real,FALSE,FALSE
Cust_LedgerEntries,Credit_Amount,Edm.Decimal,,,Variable,Credit Amount,NAV.NavType/Real,FALSE,FALSE
Cust_LedgerEntries,Remaining_Amount,Edm.Decimal,,,Variable,Amount,NAV.NavType/Real,FALSE,FALSE
Cust_LedgerEntries,Amount_LCY,Edm.Decimal,,,Variable,Amount (LCY),NAV.NavType/Real,FALSE,FALSE
Cust_LedgerEntries,Debit_Amount_LCY,Edm.Decimal,,,Variable,Debit Amount (LCY),NAV.NavType/Real,FALSE,FALSE
Cust_LedgerEntries,Credit_Amount_LCY,Edm.Decimal,,,Variable,Credit Amount (LCY),NAV.NavType/Real,FALSE,FALSE
Cust_LedgerEntries,Remaining_Amt_LCY,Edm.Decimal,,,Variable,Amount (LCY),NAV.NavType/Real,FALSE,FALSE
Cust_LedgerEntries,Original_Amt_LCY,Edm.Decimal,,,Variable,Amount (LCY),NAV.NavType/Real,FALSE,FALSE
Cust_LedgerEntries,Customer_Name,Edm.String,,100,,Name,NAV.NavType/String,FALSE,FALSE
Cust_LedgerEntries,AuxiliaryIndex1,Edm.String,FALSE,20,,No.,NAV.NavType/String,,FALSE
DimensionList,code,Edm.String,FALSE,20,,Code,NAV.NavType/String,,FALSE
DimensionList,description,Edm.String,,100,,Description,NAV.NavType/String,FALSE,FALSE
DimensionList,blocked,Edm.Boolean,,,,Blocked,NAV.NavType/Bool,FALSE,FALSE
DimensionSetEntries,Dimension_Set_ID,Edm.Int32,FALSE,,,Dimension Set ID,NAV.NavType/Int,,FALSE
DimensionSetEntries,Dimension_Code,Edm.String,FALSE,20,,Dimension Code,NAV.NavType/String,,FALSE
DimensionSetEntries,Dimension_Value_Code,Edm.String,,20,,Dimension Value Code,NAV.NavType/String,FALSE,FALSE
DimensionSetEntries,Dimension_Value_ID,Edm.Int32,,,,Dimension Value ID,NAV.NavType/Int,FALSE,FALSE
DimensionSetEntries,Dimension_Name,Edm.String,,30,,Name,NAV.NavType/String,FALSE,FALSE
DimensionSetEntries,Dimension_Value_Name,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
DimensionValue,dimensionCode,Edm.String,FALSE,20,,Dimension Code,NAV.NavType/String,,FALSE
DimensionValue,code,Edm.String,FALSE,20,,Code,NAV.NavType/String,,FALSE
DimensionValue,name,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
DimensionValue,blocked,Edm.Boolean,,,,Blocked,NAV.NavType/Bool,FALSE,FALSE
FALedgerEntries,Entry_No,Edm.Int32,FALSE,,,Entry No.,NAV.NavType/Int,,FALSE
FALedgerEntries,G_L_Entry_No,Edm.Int32,,,,G/L Entry No.,NAV.NavType/Int,FALSE,FALSE
FALedgerEntries,FA_No,Edm.String,,20,,FA No.,NAV.NavType/String,FALSE,FALSE
FALedgerEntries,FA_Class_Code,Edm.String,,10,,FA Class Code,NAV.NavType/String,FALSE,FALSE
FALedgerEntries,FA_Subclass_Code,Edm.String,,10,,FA Subclass Code,NAV.NavType/String,FALSE,FALSE
FALedgerEntries,FA_Posting_Date,Edm.Date,,,,FA Posting Date,NAV.NavType/Date,FALSE,FALSE
FALedgerEntries,FA_Posting_Category,Edm.String,,4,,FA Posting Category,NAV.NavType/String,FALSE,FALSE
FALedgerEntries,FA_Posting_Type,Edm.String,,4,,FA Posting Type,NAV.NavType/String,FALSE,FALSE
FALedgerEntries,FA_Location_Code,Edm.String,,10,,FA Location Code,NAV.NavType/String,FALSE,FALSE
FALedgerEntries,Depreciation_Book_Code,Edm.String,,10,,Depreciation Book Code,NAV.NavType/String,FALSE,FALSE
FALedgerEntries,Posting_Date,Edm.Date,,,,Posting Date,NAV.NavType/Date,FALSE,FALSE
FALedgerEntries,Document_Date,Edm.Date,,,,Document Date,NAV.NavType/Date,FALSE,FALSE
FALedgerEntries,Document_Type,Edm.String,,4,,Document Type,NAV.NavType/String,FALSE,FALSE
FALedgerEntries,Document_No,Edm.String,,20,,Document No.,NAV.NavType/String,FALSE,FALSE
